,author,username,retweet_count,tweets,created_at
360,,Evidiana551,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5. Yuk kita vaksin! #NonaktifkanLukasEnembe #TolakReferendum https://t.co/UkusguGdu7,2022-10-23 00:00:01
368,,mylovelyx2,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona  #NonaktifkanLukasEnembe #TolakReferendum https://t.co/ZnCfV83yzJ,2022-10-23 00:00:01
367,,maudydi,0,Ayo guya ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona supaya terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum https://t.co/2vtiZeUsem,2022-10-23 00:00:01
366,,ovinajeli,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar kita semua terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5 tersebut. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/Vs48lx9yHw,2022-10-23 00:00:01
365,,bdgojng,0,Tidak perlu takut di vaksin karena Vaksin itu sangat bagus dan aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/SubtQwdAwt,2022-10-23 00:00:01
364,,sqavory,0,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai #spxgzy https://t.co/1KAWkuz4PC,2022-10-23 00:00:01
363,,Andiraatu1,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum https://t.co/CaQrXvtsUW,2022-10-23 00:00:01
361,,cicimoly_,0,"Nggak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. Yuk vaksin!
#NonaktifkanLukasEnembe #PapuaDamai https://t.co/TCgSsexhqR",2022-10-23 00:00:01
362,,LilaAleeta,0,"Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5. Ayoo jgn ditunda ya #NonaktifkanLukasEnembe #TolakReferendum
https://t.co/WU2f3YnAg3",2022-10-23 00:00:01
359,,Ndahh_000,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum https://t.co/meADoRy6aM,2022-10-23 00:00:01
358,,rayihan19,0,Tidak perlu takut untuk di vaksin. Vaksin itu dijamin aman untuk kesehatan karena akan membentuk kekebalan tubuh dan juga agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/Q0S3GqH8XX,2022-10-23 00:00:01
357,,strongier,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum #bsjcxf https://t.co/yoEN1M9Nyv,2022-10-23 00:00:01
356,,pjipaogufjqet,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum 👍 https://t.co/pT8eG7mgh6,2022-10-23 00:00:01
355,,ara_ozzahra,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/f2hGx3jK4O,2022-10-23 00:00:01
354,,bibietaeby,0,"Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona dan agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5.
Ingat mencegah lebih baik bukan 😎
#NonaktifkanLukasEnembe #TolakReferendum https://t.co/AapwY69dtu",2022-10-23 00:00:01
353,,elitwes,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/oK1cKsowIa,2022-10-23 00:00:01
352,,adam_ardana1,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 sukseskan vaksinasi! #NonaktifkanLukasEnembe #TolakReferendum https://t.co/uZEXuIMKfs,2022-10-23 00:00:01
385,,Imro2525,0,Ayo teman kita vaksin . Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/SCPkqKXQpU,2022-10-23 00:00:00
384,,edit_tama,0,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum https://t.co/tsDE32CjXu,2022-10-23 00:00:00
383,,mayleenzv,0,"Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. Vaksin itu halal
#NonaktifkanLukasEnembe #PapuaDamai https://t.co/ziocOCSyRR",2022-10-23 00:00:00
382,,Vivi_cantik21,0,Jangan lupa vaksin temen. Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum https://t.co/YSrRWBYwwR,2022-10-23 00:00:00
381,,Monikadasing,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai yuk yg belum vaksin. Bisa segera vaksin ya gaea https://t.co/qBiAuJW9pP,2022-10-23 00:00:00
380,,KarmaKaka5,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai info bagus ni https://t.co/kB2qud8qwy,2022-10-23 00:00:00
378,,shiondeclis,0,Protokol kesehatan harus tetap dilaksanakan karena virus corona masih ada di sekitar kita untuk saat ini jadi sebisa mungkin kita harus tetap taat prokes #NonaktifkanLukasEnembe #PapuaAman https://t.co/2ufuge7zYn,2022-10-23 00:00:00
379,,semangkokcinta,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/iWmcnzMAYC,2022-10-23 00:00:00
375,,ares_qx,0,Tak perlu takut untuk di vaksin. Vaksin itu aman karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/B6CClmwICx,2022-10-23 00:00:00
377,,ssungwonn,0,"Meskipun kasus corona sudah mulai berkurang pada saat sekarang ini, Gubernur Papua Barat Paulus tetap mengingatkan kepada warganya untuk tetap taat prokes dan juga vaksinasi #NonaktifkanLukasEnembe #PapuaAman https://t.co/Ay3PZpJRL8",2022-10-23 00:00:00
376,,gusal1451k,0,Daya tahan tubuh akan meningkat dengan Vaksin sehingga virus Corona dapat terhindarkan #NonaktifkanLukasEnembe #TolakReferendum https://t.co/cnp3vNiwQq,2022-10-23 00:00:00
374,,Dah_dahliaa,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/vS7jJWaD4B,2022-10-23 00:00:00
373,,wilisayana,0,Ayo ikut Vaksinasi untuk bisa meningkatkan daya tahan tubuh kita semua dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 tersebut #NonaktifkanLukasEnembe #TolakReferendum https://t.co/eqjgmIqkqH,2022-10-23 00:00:00
372,,Jenitaa77,0,Vaksin itu aman untuk kesehatan dan berguna untuk membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai https://t.co/yUzIqNX7YQ,2022-10-23 00:00:00
371,,rvybnyfbyizfi,0,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #NonaktifkanLukasEnembe #PapuaDamai 👍 https://t.co/OUeY8LTZtK,2022-10-23 00:00:00
370,,gilbertonyzk,0,"Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 jangan takut vaksin ya
#NonaktifkanLukasEnembe #TolakReferendum https://t.co/Sst0eyYtML",2022-10-23 00:00:00
369,,tikaibrani,0,Yuk semuanya udh saatnya ni ikut Vaksinasi agar bisa meningkatkan daya tahan tubuh dari virus Corona serta terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #NonaktifkanLukasEnembe #TolakReferendum https://t.co/yoDFUoRx2c,2022-10-23 00:00:00
386,,AdvShubhamVera,0,"@itspravin99 Sahi kah rhe h bhai sahab 69000, ambulance sanvida krmi , medical employee (corona worior  ) wale  bacche kitni latthi khayi h up m voh madam ko nhi dikha in.... Tb inki juban p tala lg jata h nautankibaz irani madam ko ...",2022-10-22 23:49:49
387,,boklat16,0,"@t3luuur Pokonya jgan vaksin Corona,
Kudu cari kambing hitam dulu.
🤣😁",2022-10-22 23:48:04
388,psydoq,corona_kills,14237,PEEEETAAAAAAAAAAAAAAAHHHHH https://t.co/TwP43a6BRl,2022-10-22 23:19:17
389,,tribunnews,0,"Gejala Covid-19 Subvarian Omicron XBB pada Kasus Pertama di Indonesia
 
https://t.co/qC3eC2rQnd via @tribunnews",2022-10-22 23:11:37
390,twigsyy,corona_kills,28977,"""PEEEEEEETAAAAAAAAAAAHHHH"" https://t.co/OPWeKWlsSE",2022-10-22 23:11:11
391,,aprazoIam,0,@Txtmlbb udah gak ada corona,2022-10-22 23:08:32
392,jaggerkucingku,__sandwichkids,2,"@kaptenAmercia fr, pernah juga ky gini, bukan aku ngerasa jd pusat perhatian tp ukhti2 begitu ada bgt, abis ngeliatin sinis trs bisik2 ke temennya tp wktu itu ada ukhti yg baik bgt mau minjemin mukenanya krn waktu itu corona jd aku baru tau kl mushola di mall lg ga nyedian mukena",2022-10-22 23:05:45
393,,akmalarif90,0,Cara Mencegah Penularan Virus Corona - https://t.co/igpJajWGXj,2022-10-22 23:03:03
394,Kurniaw4nnnn,chachago4,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 22:45:01
395,,reztareas,1,"cape gasi lu tiap liat twt maba dibilang gaada sopan santun etc, padahal angkatan 2 taun diatas kita yg corona aja tiap diterapin 5S slengean bgt ga nyapa balik anjggg",2022-10-22 22:34:21
396,,polsekpengasih,0,",antisipasi pelemparan batu pada ranmor dan kereta api, penipuan online,penipuan atau penggelapan, Gangguan kamtibmas lainnya dan memberikan himbauan tentang pencegahan/memutus rantai berkembangnya Virus Corona/Covid 19 kepada masyarakat yang dilaksanakan : 

1. SPBU Derwolo",2022-10-22 22:27:10
397,merwal_yuvraj,mohanlalthanag1,4,@_lokeshsharma Rajasthan my corona warios ko pgl bnya congrass sarkar ny,2022-10-22 22:26:15
398,Kurniaw4nnnn,mentalkukuat,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 22:19:44
399,ChangeTanzania,PatricOleSosopi,21,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/xrIF2n5flx https://t.co/MAie8eBuQd",2022-10-22 21:49:42
400,ChangeTanzania,PatricOleSosopi,24,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/xrIF2nnozF https://t.co/ZiEq4ZA5sn",2022-10-22 21:49:27
401,ChangeTanzania,PatricOleSosopi,29,“Serikali ina upotoshaji mkubwa walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti ni nyingi tu na changamoto ya madarasa iko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/87Y4r3Y4ID,2022-10-22 21:49:25
402,,Priyachdhry4,0,"विपरीत शब्द वाक्य kehne me
Mahir ho/Bjp karte2 ya yeh By Birth Habit आदत 

Reality yeh hai ke
Corona me Adani Ambani Ect me Jo 1000cr diye
Unlog Turant #Sewa SamanPrice badha ke LMC se Asul lene ke baad bhi ExtraCrores Guna Asul Rahi hai

Paisa bachana Dur
6-15 Guna Budget badhe https://t.co/G7qgcqBPmK",2022-10-22 21:34:13
403,,Dogar10Dogar,0,@hussainkijeet @abualeeha Dr SB bht dekh lia 29 saal ka hn zindagi mn 1 baar bhi nhi dekha k koi hukumat yeh kahy k jo ghalti hoi hum sy hoi....bs yehi suna k sabiqa hukumat ny kia hy tung aa k IMRAN KHAN ko dekha k Corona mn jis trh hikmat e amli sy mulk ko mushqil halat sy nikala hy....,2022-10-22 21:25:06
404,,Madrid_bound04,0,@AmritaRathodBJP Kya hi naam h aapka doctorni😂🤣🤣😂🤣😂🤣Corona m bohot kamai diya hoga BJP ne.,2022-10-22 21:18:36
405,KatibaMpyaTz_,Godwin_Godwin3,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/pBEX7hhn9F https://t.co/saKkPnKiJC",2022-10-22 21:11:22
406,KatibaMpyaTz_,Godwin_Godwin3,17,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/pBEX7hhn9F https://t.co/w8EDmJy4Hx",2022-10-22 21:11:12
407,KatibaMpyaTz_,Godwin_Godwin3,17,“Serikali ina upotoshaji  walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti nyingi tu na uhaba wa madarasa iko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/pBEX7hzwnN https://t.co/eOdC0BFJ9R,2022-10-22 21:11:10
408,,QudratK10921589,0,"@babarqb 1) G Alhamdo-Lilah economy bht zeada theek hoi, aap apni ankhon se bughz ki pati utaar k to dkhyn.
2018 me jo 12.6 billions k Foriegn reserves aap k arasto chor k gye thay unko 2022 me corona k bawajod 22.5 billions py phnchaya, Corona k bad 6 percent growth ki.",2022-10-22 20:53:17
409,,HibaaF,0,"@Ramyand3others Khalas bayyin metl el atrash bel zaffe:p
Ekhir option hiye ktir zahra tbh: el nurse lli 3emelle el pcr ken mouser eno ma ba2a fi corona w ma hada 3am yetla3 positive, few hours later....😅",2022-10-22 20:44:08
410,,BaldDucky,0,"jaman² baru lulus sma suka ngalor ngidul nonton konser indie tanpa peduli masa depan hingga akhirnya corona menghentikanku:)
https://t.co/ExTsf7l30U",2022-10-22 20:29:49
411,,Corona_Cupid,0,"Selamat pagi , dan akhirnya akun saya kembali setelah bertahun tahun hilang tanpa penghuni.",2022-10-22 20:25:03
412,Muneshk73815517,PiyushS36645663,4,@1stIndiaNews @ashokgehlot51 @plmeenaINC @RajGovOfficial Sab kuch CHA ki vajah  s huya  corona m top treatment,2022-10-22 19:57:29
413,asumsico,shbrn_na,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 19:56:21
414,,detikcom,1,"Pemerintah melaporkan tambahan kasus positif Corona pada hari ini sebanyak 2.087. Provinsi DKI Jakarta menyumbang kasus terbanyak, yaitu 664. https://t.co/n7BnSXXlSS",2022-10-22 19:54:25
415,,panji_arasma,0,CORONA MAH KALAH SAMA PANDEMI INI!! - A Plague Tale Requiem Indonesia - ... https://t.co/AfZwiXpZFM via @YouTube,2022-10-22 19:50:18
416,asumsico,BelovedN_1,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 19:43:53
417,iii_chromatic,DepokGuide,3,"Kan sudah jelas...
https://t.co/ROuenalka9",2022-10-22 19:36:55
418,,jayprakashindia,0,"Happy Hai Diwali-

Khushiyo wali

Mil jul kar h sab bole--No Corona wali 

Happy Hai Diwali 

No Corona Wali

Happy Happy Diwali

#nocorona #nocoronavirus😷 #happydiwali https://t.co/90ynkphgmA",2022-10-22 19:27:48
419,asumsico,wonpilmanis,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 19:25:08
420,jaggerkucingku,juhyonf,2,"@kaptenAmercia fr, pernah juga ky gini, bukan aku ngerasa jd pusat perhatian tp ukhti2 begitu ada bgt, abis ngeliatin sinis trs bisik2 ke temennya tp wktu itu ada ukhti yg baik bgt mau minjemin mukenanya krn waktu itu corona jd aku baru tau kl mushola di mall lg ga nyedian mukena",2022-10-22 19:25:00
421,,xeunsi,0,"Gatau ya ini maba atau apa, kek nya angkatan corona. 2020-2022, anjir di kampus gua ada jalan satu arah. Tpi nih mrk² angkatan corona srng bgt lawan arah. Pdhl ada tanda jln satu arah tpi kaga di bca. Gua tegor malah mau nabrak gua, gblk emang !!! https://t.co/KB1Vw5vFbn",2022-10-22 19:24:06
422,,RizqoDsrfnt,0,"Tahun lalu hampir kerja di Jakarta, tapi batal. Bukan karena passion and long life dream si, tapi gegara Corona fakk. :(",2022-10-22 19:22:12
423,,aramadhini,0,"@ShopeeID Udh lama ga ketemu min, terpisahkan oleh corona dan skrg tiba2 dtg ke indonesia with #WhitelabShopeexSehun 😭😭",2022-10-22 19:20:32
424,_Mugen0,znassnito4,1,@znassnito4 dak l7ayawan li klah chinwi bach bdat corona,2022-10-22 19:17:52
425,,_Mugen0,1,@znassnito4 dak l7ayawan li klah chinwi bach bdat corona,2022-10-22 19:16:55
426,pawl_sam,TheRelishHub,26,"Proposed 3 bedroom Bungalow.

Revit-3dsmax-Corona Render https://t.co/5zWunDRnkm",2022-10-22 19:16:23
427,iii_chromatic,faried58022486,3,"Kan sudah jelas...
https://t.co/ROuenalka9",2022-10-22 19:10:10
428,iii_chromatic,jumjumareka,3,"Kan sudah jelas...
https://t.co/ROuenalka9",2022-10-22 19:03:06
429,,iii_chromatic,3,"Kan sudah jelas...
https://t.co/ROuenalka9",2022-10-22 19:02:30
430,,RaheemullahQur1,0,@Kami89158975 Aaah mere Bhai Allah Pak sab ki pareshani duur farmaye lekin ye sab humare aamal ka natija hai ap Sara malba Imran Khan par dal rahe hain ap k pas facts figure ki Kami hai dosra ap economy crises corona Lock down hue international crises se bekhabar hain Kya samjhaon apko.,2022-10-22 19:00:45
431,,kangrookali,0,@Sanitizd_Peerni @bintehawwa78 kee ho gya..corona tu ider howa hai..uder kkii hoya,2022-10-22 18:58:54
432,asumsico,agustinusgalih_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 18:57:31
433,,zealoustrt,0,"kgn bgt pas awal""corona,masi ada happy""nya ga kaya skrg,flat bgt bah kwoncol",2022-10-22 18:52:56
434,asumsico,retweetingtwt,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 18:52:21
435,,hellomoojo,0,@ardianpancaa Jaman sekarang gak cuma maba.. alumni corona semua kurang pendidikan adab..,2022-10-22 18:50:41
436,merwal_yuvraj,Khetara22265244,1,@Rajender_INC @ashokgehlot51 @Barmer_Harish Cha ki bhi raki thi ky hua corona warios ko pgl bnya,2022-10-22 18:45:47
437,aurumaslp,sharadd72654198,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 18:41:18
